# ATOM = 1 (spec = C )
# NDIV =     2000 dE=      0.01500750
#    energy (ev)        dos_total           orb-1            orb-2            orb-3            orb-4
      8.48424212       0.36109151      0.11321867       0.08453865       0.08453865       0.07879554
      8.49924962       0.36138992      0.11381474       0.08443864       0.08443864       0.07869791
      8.51425713       0.36159076      0.11434652       0.08432186       0.08432186       0.07860053
      8.52926463       0.36169408      0.11481585       0.08418741       0.08418741       0.07850341
      8.54427214       0.36171804      0.11523510       0.08403820       0.08403820       0.07840653
      8.55927964       0.36169639      0.11562533       0.08388058       0.08388058       0.07830990
      8.57428714       0.36167317      0.11601317       0.08372324       0.08372324       0.07821352
      8.58929465       0.36169551      0.11642687       0.08357563       0.08357563       0.07811739
      8.60430215       0.36180588      0.11689204       0.08344616       0.08344616       0.07802151
      8.61930965       0.36203508      0.11742789       0.08334065       0.08334065       0.07792589
      8.63431716       0.36239736      0.11804434       0.08326125       0.08326125       0.07783051
      8.64932466       0.36288848      0.11874074       0.08320618       0.08320618       0.07773538
      8.66433217       0.36348691      0.11950607       0.08317017       0.08317017       0.07764049
      8.67933967       0.36415796      0.12032080       0.08314566       0.08314566       0.07754585
      8.69434717       0.36485988      0.12116000       0.08312422       0.08312422       0.07745145
      8.70935468       0.36555084      0.12199720       0.08309818       0.08309818       0.07735729
      8.72436218       0.36619548      0.12280839       0.08306186       0.08306186       0.07726337
      8.73936968       0.36677004      0.12357561       0.08301237       0.08301237       0.07716969
      8.75437719       0.36726528      0.12428951       0.08294976       0.08294976       0.07707625
      8.76938469       0.36768697      0.12495056       0.08287668       0.08287668       0.07698305
      8.78439220       0.36805424      0.12556887       0.08279764       0.08279764       0.07689009
      8.79939970       0.36839612      0.12616255       0.08271811       0.08271811       0.07679736
      8.81440720       0.36874721      0.12675509       0.08264363       0.08264363       0.07670486
      8.82941471       0.36914298      0.12737200       0.08257919       0.08257919       0.07661260
      8.84442221       0.36961546      0.12803731       0.08252879       0.08252879       0.07652057
      8.85942971       0.37018967      0.12877040       0.08249525       0.08249525       0.07642878
      8.87443722       0.37088092      0.12958341       0.08248015       0.08248015       0.07633721
      8.88944472       0.37169337      0.13047979       0.08248385       0.08248385       0.07624587
      8.90445223       0.37261957      0.13145394       0.08250543       0.08250543       0.07615476
      8.91945973       0.37364137      0.13249209       0.08254270       0.08254270       0.07606387
      8.93446723       0.37473193      0.13357432       0.08259221       0.08259221       0.07597319
      8.94947474       0.37585904      0.13467744       0.08264944       0.08264944       0.07588272
      8.96448224       0.37698934      0.13577848       0.08270922       0.08270922       0.07579241
      8.97948974       0.37809326      0.13685820       0.08276641       0.08276641       0.07570223
      8.99449725       0.37914982      0.13790423       0.08281676       0.08281676       0.07561208
      9.00950475       0.38015073      0.13891329       0.08285783       0.08285783       0.07552179
      9.02451226       0.38110279      0.13989215       0.08288978       0.08288978       0.07543109
      9.03951976       0.38202802      0.14085708       0.08291572       0.08291572       0.07533949
      9.05452726       0.38296117      0.14183183       0.08294157       0.08294157       0.07524619
      9.06953477       0.38394489      0.14284436       0.08297531       0.08297531       0.07514990
      9.08454227       0.38502300      0.14392288       0.08302577       0.08302577       0.07504858
      9.09954977       0.38623315      0.14509183       0.08310111       0.08310111       0.07493910
      9.11455728       0.38760012      0.14636845       0.08320742       0.08320742       0.07481682
      9.12956478       0.38913084      0.14776058       0.08334764       0.08334764       0.07467497
      9.14457229       0.39081229      0.14926610       0.08352108       0.08352108       0.07450403
      9.15957979       0.39261249      0.15087408       0.08372371       0.08372371       0.07429099
      9.17458729       0.39448439      0.15256755       0.08394912       0.08394912       0.07401859
      9.18959480       0.39637209      0.15432733       0.08419005       0.08419005       0.07366466
      9.20460230       0.39821804      0.15613637       0.08444000       0.08444000       0.07320167
      9.21960980       0.39997021      0.15798389       0.08469481       0.08469481       0.07259671
      9.23461731       0.40158801      0.15986857       0.08495374       0.08495374       0.07181196
      9.24962481       0.40304637      0.16180053       0.08522000       0.08522000       0.07080584
      9.26463232       0.40433763      0.16380156       0.08550053       0.08550053       0.06953502
      9.27963982       0.40547135      0.16590373       0.08580521       0.08580521       0.06795720
      9.29464732       0.40647261      0.16814660       0.08614573       0.08614573       0.06603455
      9.30965483       0.40737914      0.17057326       0.08653411       0.08653411       0.06373767
      9.32466233       0.40823800      0.17322571       0.08698139       0.08698139       0.06104951
      9.33966983       0.40910182      0.17614005       0.08749636       0.08749636       0.05796905
      9.35467734       0.41002504      0.17934187       0.08808461       0.08808461       0.05451396
      9.36968484       0.41105971      0.18284223       0.08874779       0.08874779       0.05072190
      9.38469235       0.41225103      0.18663451       0.08948317       0.08948317       0.04665018
      9.39969985       0.41363251      0.19069235       0.09028334       0.09028334       0.04237348
      9.41470735       0.41522092      0.19496878       0.09113614       0.09113614       0.03797985
      9.42971486       0.41701165      0.19939665       0.09202486       0.09202486       0.03356528
      9.44472236       0.41897499      0.20389043       0.09292860       0.09292860       0.02922737
      9.45972986       0.42105420      0.20834933       0.09382300       0.09382300       0.02505886
      9.47473737       0.42316585      0.21266158       0.09468130       0.09468130       0.02114167
      9.48974487       0.42520314      0.21670980       0.09547562       0.09547562       0.01754209
      9.50475238       0.42704173      0.22037710       0.09617850       0.09617850       0.01430762
      9.51975988       0.42854815      0.22355350       0.09676451       0.09676451       0.01146564
