#        k-dist (A^-1)        energy(eV) :       1 -th eigen
# wavefunction coeff.:                                      1        2        3        4        5        6        7        8        9       10       11       12       13
     1.879463                          -14.662416      0.1229   0.0181   0.0313   0.0006   0.0005   0.7014   0.0061   0.0105   0.0085   0.7014   0.0061   0.0105   0.0085
     1.913328                          -14.699241      0.1233   0.0120   0.0208   0.0006   0.0005   0.7016   0.0041   0.0070   0.0078   0.7016   0.0041   0.0070   0.0078
     1.947192                          -14.721492      0.1235   0.0060   0.0104   0.0006   0.0005   0.7017   0.0021   0.0036   0.0074   0.7017   0.0021   0.0036   0.0074
     1.981056                          -14.728935      0.1236   0.0000   0.0000   0.0005   0.0005   0.7017   0.0001   0.0001   0.0073   0.7017   0.0001   0.0001   0.0073
     1.981056                          -14.728935      0.1236   0.0000   0.0000   0.0005   0.0005   0.7017   0.0001   0.0001   0.0073   0.7017   0.0001   0.0001   0.0073
     2.014920                          -14.721492      0.1235   0.0120   0.0003   0.0005   0.0006   0.7017   0.0041   0.0001   0.0074   0.7017   0.0041   0.0001   0.0074
     2.048785                          -14.699241      0.1233   0.0240   0.0009   0.0005   0.0006   0.7016   0.0081   0.0003   0.0078   0.7016   0.0081   0.0003   0.0078
     2.082649                          -14.662416      0.1229   0.0361   0.0019   0.0005   0.0007   0.7014   0.0121   0.0005   0.0085   0.7014   0.0121   0.0005   0.0085
     2.116513                          -14.611402      0.1224   0.0483   0.0032   0.0004   0.0007   0.7011   0.0160   0.0007   0.0095   0.7011   0.0160   0.0007   0.0095
     2.150377                          -14.546729      0.1218   0.0607   0.0049   0.0004   0.0008   0.7007   0.0198   0.0011   0.0107   0.7007   0.0198   0.0011   0.0107
     2.184241                          -14.469070      0.1209   0.0732   0.0070   0.0004   0.0009   0.7002   0.0236   0.0015   0.0123   0.7002   0.0236   0.0015   0.0123
     2.218106                          -14.379229      0.1199   0.0859   0.0094   0.0003   0.0010   0.6996   0.0272   0.0021   0.0141   0.6996   0.0272   0.0021   0.0141
     2.251970                          -14.278132      0.1186   0.0988   0.0122   0.0003   0.0011   0.6989   0.0306   0.0026   0.0163   0.6989   0.0306   0.0026   0.0163
     2.285834                          -14.166816      0.1171   0.1120   0.0154   0.0003   0.0012   0.6981   0.0338   0.0033   0.0189   0.6981   0.0338   0.0033   0.0189
     2.319698                          -14.046414      0.1154   0.1254   0.0190   0.0002   0.0014   0.6971   0.0369   0.0041   0.0218   0.6971   0.0369   0.0041   0.0218
     2.353562                          -13.918142      0.1134   0.1390   0.0230   0.0002   0.0017   0.6961   0.0397   0.0049   0.0250   0.6961   0.0397   0.0049   0.0250
     2.387427                          -13.783276      0.1111   0.1529   0.0273   0.0002   0.0020   0.6950   0.0422   0.0058   0.0287   0.6950   0.0422   0.0058   0.0287
     2.421291                          -13.643140      0.1084   0.1670   0.0320   0.0002   0.0024   0.6939   0.0444   0.0067   0.0328   0.6939   0.0444   0.0067   0.0328
     2.455155                          -13.499077      0.1054   0.1812   0.0371   0.0003   0.0029   0.6928   0.0463   0.0078   0.0373   0.6928   0.0463   0.0078   0.0373
     2.489019                          -13.352432      0.1021   0.1955   0.0426   0.0004   0.0038   0.6919   0.0479   0.0088   0.0423   0.6919   0.0479   0.0088   0.0423
     2.522883                          -13.204527      0.0985   0.2099   0.0485   0.0006   0.0051   0.6917   0.0492   0.0100   0.0478   0.6917   0.0492   0.0100   0.0478
     2.556748                          -13.056639      0.0944   0.2242   0.0548   0.0011   0.0077   0.6934   0.0502   0.0113   0.0537   0.6934   0.0502   0.0113   0.0537
     2.590612                          -12.910011      0.0901   0.2382   0.0615   0.0027   0.0146   0.7021   0.0512   0.0131   0.0606   0.7021   0.0512   0.0131   0.0606
     2.624476                          -12.766874      0.0831   0.2438   0.0664   0.0236   0.0965   0.8190   0.0581   0.0222   0.0755   0.8190   0.0581   0.0222   0.0755
     2.658340                          -12.728793      0.0072   0.0156   0.0048   0.1037   0.3852   0.6799   0.0420   0.0420   0.0577   0.6799   0.0420   0.0420   0.0577
     2.692204                          -12.715757      0.0048   0.0080   0.0027   0.1147   0.4002   0.6545   0.0399   0.0442   0.0620   0.6545   0.0399   0.0442   0.0620
     2.726069                          -12.706557      0.0042   0.0057   0.0021   0.1259   0.4135   0.6426   0.0387   0.0463   0.0674   0.6426   0.0387   0.0463   0.0674
     2.759933                          -12.700453      0.0039   0.0046   0.0018   0.1377   0.4254   0.6338   0.0375   0.0482   0.0730   0.6338   0.0375   0.0482   0.0730
     2.793797                          -12.696707      0.0038   0.0039   0.0016   0.1499   0.4357   0.6263   0.0362   0.0497   0.0784   0.6263   0.0362   0.0497   0.0784
