#        k-dist (A^-1)        Berrycurvature (A-1):       1 -th eigen   
#                                      Energy(eV)     Omega(x)     Omega(y)     Omega(z)       kpoint (reciprocal unit)
     1.371500                         -0.1291E+02   0.1735E-11  -0.9946E-12   0.9732E-01       0.1538      0.3077      0.0000
     1.405365                         -0.1305E+02   0.1526E-12  -0.8559E-13   0.3124E-01       0.1453      0.2906      0.0000
     1.439229                         -0.1320E+02   0.2650E-13  -0.1470E-13   0.2415E-01       0.1368      0.2735      0.0000
     1.473093                         -0.1335E+02  -0.8413E-13   0.4862E-13   0.2196E-01       0.1282      0.2564      0.0000
     1.506957                         -0.1350E+02   0.6132E-13  -0.3686E-13   0.2015E-01       0.1197      0.2393      0.0000
     1.540821                         -0.1364E+02  -0.4964E-13   0.2436E-13   0.1814E-01       0.1111      0.2222      0.0000
     1.574686                         -0.1378E+02   0.1992E-13  -0.1272E-13   0.1594E-01       0.1026      0.2051      0.0000
     1.608550                         -0.1392E+02   0.4717E-14   0.2261E-14   0.1368E-01       0.0940      0.1880      0.0000
     1.642414                         -0.1405E+02  -0.2026E-13   0.1358E-13   0.1148E-01       0.0855      0.1709      0.0000
     1.676278                         -0.1417E+02  -0.1880E-13   0.1128E-13   0.9459E-02       0.0769      0.1538      0.0000
     1.710142                         -0.1428E+02   0.1767E-13  -0.5636E-14   0.7680E-02       0.0684      0.1368      0.0000
     1.744007                         -0.1438E+02   0.3887E-13  -0.2134E-13   0.6184E-02       0.0598      0.1197      0.0000
     1.777871                         -0.1447E+02  -0.1587E-13   0.1627E-13   0.4988E-02       0.0513      0.1026      0.0000
     1.811735                         -0.1455E+02   0.1541E-13   0.1017E-13   0.4085E-02       0.0427      0.0855      0.0000
     1.845599                         -0.1461E+02  -0.6952E-13   0.1598E-13   0.3452E-02       0.0342      0.0684      0.0000
     1.879463                         -0.1466E+02  -0.1031E-13   0.3281E-13   0.3052E-02       0.0256      0.0513      0.0000
     1.913328                         -0.1470E+02  -0.6821E-13   0.4024E-13   0.2837E-02       0.0171      0.0342      0.0000
