#   Iatom Jatom         RIJ(x, y, z)           |RIJ|   |RIJ0|(ang) M_I "ORB_I"   M_J "ORB_J"  param_type e_o  t_IJ  nn_class  t_IJ(eV)   lsoc_i  lrashba_i  stoner_i   local_U 
     11    12   2.45000   0.00000   0.00000   2.45000   2.45000    11   cp1      12   cp1          cc      0    4     1        0.00000     8        0          0          0 
     11    14  -1.22500   2.12176   0.00000   2.45000   2.45000    11   cp1      14   cp1          cc      0    4     1        0.00000     8        0          0          0 
     11    15   1.22500   2.12176   0.00000   2.45000   2.45000    11   cp1      15   cp1          cc      0    4     1        0.00000     8        0          0          0 
     11    27  -1.22500  -0.70725   0.00000   1.41451   1.41450    11   cp1      27   cp1          cc      0    3     1        2.51430     0        0          0          0 
     11    28   1.22500  -0.70725   0.00000   1.41451   1.41450    11   cp1      28   cp1          cc      0    3     1        2.51430     0        0          0          0 
     11    31  -0.00000   1.41451   0.00000   1.41451   1.41450    11   cp1      31   cp1          cc      0    3     1        2.51430     0        0          0          0 
     12    12   0.00000   0.00000   0.00000   0.00000   0.00000    12   cp1      12   cp1          cc      1    0     0        0.00000     0        0         10          6 
     12    15  -1.22500   2.12176   0.00000   2.45000   2.45000    12   cp1      15   cp1          cc      0    4     1        0.00000     8        0          0          0 
     12    16   1.22500   2.12176   0.00000   2.45000   2.45000    12   cp1      16   cp1          cc      0    4     1        0.00000     8        0          0          0 
     12    28  -1.22500  -0.70725   0.00000   1.41451   1.41450    12   cp1      28   cp1          cc      0    3     1        2.51430     0        0          0          0 
     12    32  -0.00000   1.41451   0.00000   1.41451   1.41450    12   cp1      32   cp1          cc      0    3     1        2.51430     0        0          0          0 
     12    25   1.22500  -0.70725   0.00000   1.41451   1.41450    12   cp1      25   cp1          cc      0    3     1        2.51430     0        0          0          0 
     13    16  -2.45000   0.00000   0.00000   2.45000   2.45000    13   cp1      16   cp1          cc      0    4     1        0.00000     8        0          0          0 
     13    13   0.00000   0.00000   0.00000   0.00000   0.00000    13   cp1      13   cp1          cc      1    0     0        0.00000     0        0         10          6 
     13    14   2.45000   0.00000   0.00000   2.45000   2.45000    13   cp1      14   cp1          cc      0    4     1        0.00000     8        0          0          0 
     13    29  -1.22500  -0.70725   0.00000   1.41451   1.41450    13   cp1      29   cp1          cc      0    3     1        2.51430     0        0          0          0 
     13    30   1.22500  -0.70725   0.00000   1.41451   1.41450    13   cp1      30   cp1          cc      0    3     1        2.51430     0        0          0          0 
     13    17  -0.00000   1.41451   0.00000   1.41451   1.41450    13   cp1      17   cp1          cc      0    3     1        2.51430     0        0          0          0 
     14    14   0.00000   0.00000   0.00000   0.00000   0.00000    14   cp1      14   cp1          cc      1    0     0        0.00000     0        0         10          6 
     14    15   2.45000   0.00000   0.00000   2.45000   2.45000    14   cp1      15   cp1          cc      0    4     1        0.00000     8        0          0          0 
     14    30  -1.22500  -0.70725   0.00000   1.41451   1.41450    14   cp1      30   cp1          cc      0    3     1        2.51430     0        0          0          0 
     14    31   1.22500  -0.70725   0.00000   1.41451   1.41450    14   cp1      31   cp1          cc      0    3     1        2.51430     0        0          0          0 
     14    18  -0.00000   1.41451   0.00000   1.41451   1.41450    14   cp1      18   cp1          cc      0    3     1        2.51430     0        0          0          0 
     15    15   0.00000   0.00000   0.00000   0.00000   0.00000    15   cp1      15   cp1          cc      1    0     0        0.00000     0        0         10          6 
     15    16   2.45000   0.00000   0.00000   2.45000   2.45000    15   cp1      16   cp1          cc      0    4     1        0.00000     8        0          0          0 
     15    31  -1.22500  -0.70725   0.00000   1.41451   1.41450    15   cp1      31   cp1          cc      0    3     1        2.51430     0        0          0          0 
     15    32   1.22500  -0.70725   0.00000   1.41451   1.41450    15   cp1      32   cp1          cc      0    3     1        2.51430     0        0          0          0 
     15    19  -0.00000   1.41451   0.00000   1.41451   1.41450    15   cp1      19   cp1          cc      0    3     1        2.51430     0        0          0          0 
     16    16   0.00000   0.00000   0.00000   0.00000   0.00000    16   cp1      16   cp1          cc      1    0     0        0.00000     0        0         10          6 
     16    32  -1.22500  -0.70725   0.00000   1.41451   1.41450    16   cp1      32   cp1          cc      0    3     1        2.51430     0        0          0          0 
     16    20  -0.00000   1.41451   0.00000   1.41451   1.41450    16   cp1      20   cp1          cc      0    3     1        2.51430     0        0          0          0 
     16    29   1.22500  -0.70725   0.00000   1.41451   1.41450    16   cp1      29   cp1          cc      0    3     1        2.51430     0        0          0          0 
     17    20  -2.45000   0.00000   0.00000   2.45000   2.45000    17   cp1      20   cp1          cc      0    5     1        0.00000     9        0          0          0 
     17    24  -1.22500   2.12176   0.00000   2.45000   2.45000    17   cp1      24   cp1          cc      0    5     1        0.00000     9        0          0          0 
     17    29  -1.22500  -2.12176   0.00000   2.45000   2.45000    17   cp1      29   cp1          cc      0    5     1        0.00000     9        0          0          0 
     17    30   1.22500  -2.12176   0.00000   2.45000   2.45000    17   cp1      30   cp1          cc      0    5     1        0.00000     9        0          0          0 
     17    17   0.00000   0.00000   0.00000   0.00000   0.00000    17   cp1      17   cp1          cc      1    0     0        0.00000     0        0         11          7 
     17    18   2.45000   0.00000   0.00000   2.45000   2.45000    17   cp1      18   cp1          cc      0    5     1        0.00000     9        0          0          0 
     17    21   1.22500   2.12176   0.00000   2.45000   2.45000    17   cp1      21   cp1          cc      0    5     1        0.00000     9        0          0          0 
     18    30  -1.22500  -2.12176   0.00000   2.45000   2.45000    18   cp1      30   cp1          cc      0    5     1        0.00000     9        0          0          0 
     18    31   1.22500  -2.12176   0.00000   2.45000   2.45000    18   cp1      31   cp1          cc      0    5     1        0.00000     9        0          0          0 
     18    18   0.00000   0.00000   0.00000   0.00000   0.00000    18   cp1      18   cp1          cc      1    0     0        0.00000     0        0         11          7 
     18    19   2.45000   0.00000   0.00000   2.45000   2.45000    18   cp1      19   cp1          cc      0    5     1        0.00000     9        0          0          0 
     18    21  -1.22500   2.12176   0.00000   2.45000   2.45000    18   cp1      21   cp1          cc      0    5     1        0.00000     9        0          0          0 
     18    22   1.22500   2.12176   0.00000   2.45000   2.45000    18   cp1      22   cp1          cc      0    5     1        0.00000     9        0          0          0 
     19    31  -1.22500  -2.12176   0.00000   2.45000   2.45000    19   cp1      31   cp1          cc      0    5     1        0.00000     9        0          0          0 
     19    32   1.22500  -2.12176   0.00000   2.45000   2.45000    19   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     19    19   0.00000   0.00000   0.00000   0.00000   0.00000    19   cp1      19   cp1          cc      1    0     0        0.00000     0        0         11          7 
     19    20   2.45000   0.00000   0.00000   2.45000   2.45000    19   cp1      20   cp1          cc      0    5     1        0.00000     9        0          0          0 
     19    22  -1.22500   2.12176   0.00000   2.45000   2.45000    19   cp1      22   cp1          cc      0    5     1        0.00000     9        0          0          0 
     19    23   1.22500   2.12176   0.00000   2.45000   2.45000    19   cp1      23   cp1          cc      0    5     1        0.00000     9        0          0          0 
     20    32  -1.22500  -2.12176   0.00000   2.45000   2.45000    20   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     20    20   0.00000   0.00000   0.00000   0.00000   0.00000    20   cp1      20   cp1          cc      1    0     0        0.00000     0        0         11          7 
     20    23  -1.22500   2.12176   0.00000   2.45000   2.45000    20   cp1      23   cp1          cc      0    5     1        0.00000     9        0          0          0 
     20    24   1.22500   2.12176   0.00000   2.45000   2.45000    20   cp1      24   cp1          cc      0    5     1        0.00000     9        0          0          0 
     20    29   1.22500  -2.12176   0.00000   2.45000   2.45000    20   cp1      29   cp1          cc      0    5     1        0.00000     9        0          0          0 
     21    24  -2.45000   0.00000   0.00000   2.45000   2.45000    21   cp1      24   cp1          cc      0    5     1        0.00000     9        0          0          0 
     21    28  -1.22500   2.12176   0.00000   2.45000   2.45000    21   cp1      28   cp1          cc      0    5     1        0.00000     9        0          0          0 
     21    21   0.00000   0.00000   0.00000   0.00000   0.00000    21   cp1      21   cp1          cc      1    0     0        0.00000     0        0         11          7 
     21    22   2.45000   0.00000   0.00000   2.45000   2.45000    21   cp1      22   cp1          cc      0    5     1        0.00000     9        0          0          0 
     21    25   1.22500   2.12176   0.00000   2.45000   2.45000    21   cp1      25   cp1          cc      0    5     1        0.00000     9        0          0          0 
     22    22   0.00000   0.00000   0.00000   0.00000   0.00000    22   cp1      22   cp1          cc      1    0     0        0.00000     0        0         11          7 
     22    23   2.45000   0.00000   0.00000   2.45000   2.45000    22   cp1      23   cp1          cc      0    5     1        0.00000     9        0          0          0 
     22    25  -1.22500   2.12176   0.00000   2.45000   2.45000    22   cp1      25   cp1          cc      0    5     1        0.00000     9        0          0          0 
     22    26   1.22500   2.12176   0.00000   2.45000   2.45000    22   cp1      26   cp1          cc      0    5     1        0.00000     9        0          0          0 
     23    23   0.00000   0.00000   0.00000   0.00000   0.00000    23   cp1      23   cp1          cc      1    0     0        0.00000     0        0         11          7 
     23    24   2.45000   0.00000   0.00000   2.45000   2.45000    23   cp1      24   cp1          cc      0    5     1        0.00000     9        0          0          0 
     23    26  -1.22500   2.12176   0.00000   2.45000   2.45000    23   cp1      26   cp1          cc      0    5     1        0.00000     9        0          0          0 
     23    27   1.22500   2.12176   0.00000   2.45000   2.45000    23   cp1      27   cp1          cc      0    5     1        0.00000     9        0          0          0 
     24    24   0.00000   0.00000   0.00000   0.00000   0.00000    24   cp1      24   cp1          cc      1    0     0        0.00000     0        0         11          7 
     24    27  -1.22500   2.12176   0.00000   2.45000   2.45000    24   cp1      27   cp1          cc      0    5     1        0.00000     9        0          0          0 
     24    28   1.22500   2.12176   0.00000   2.45000   2.45000    24   cp1      28   cp1          cc      0    5     1        0.00000     9        0          0          0 
     25    28  -2.45000   0.00000   0.00000   2.45000   2.45000    25   cp1      28   cp1          cc      0    5     1        0.00000     9        0          0          0 
     25    32  -1.22500   2.12176   0.00000   2.45000   2.45000    25   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     25    25   0.00000   0.00000   0.00000   0.00000   0.00000    25   cp1      25   cp1          cc      1    0     0        0.00000     0        0         11          7 
     25    26   2.45000   0.00000   0.00000   2.45000   2.45000    25   cp1      26   cp1          cc      0    5     1        0.00000     9        0          0          0 
     25    29   1.22500   2.12176   0.00000   2.45000   2.45000    25   cp1      29   cp1          cc      0    5     1        0.00000     9        0          0          0 
     26    26   0.00000   0.00000   0.00000   0.00000   0.00000    26   cp1      26   cp1          cc      1    0     0        0.00000     0        0         11          7 
     26    27   2.45000   0.00000   0.00000   2.45000   2.45000    26   cp1      27   cp1          cc      0    5     1        0.00000     9        0          0          0 
     26    29  -1.22500   2.12176   0.00000   2.45000   2.45000    26   cp1      29   cp1          cc      0    5     1        0.00000     9        0          0          0 
     26    30   1.22500   2.12176   0.00000   2.45000   2.45000    26   cp1      30   cp1          cc      0    5     1        0.00000     9        0          0          0 
     27    27   0.00000   0.00000   0.00000   0.00000   0.00000    27   cp1      27   cp1          cc      1    0     0        0.00000     0        0         11          7 
     27    28   2.45000   0.00000   0.00000   2.45000   2.45000    27   cp1      28   cp1          cc      0    5     1        0.00000     9        0          0          0 
     27    30  -1.22500   2.12176   0.00000   2.45000   2.45000    27   cp1      30   cp1          cc      0    5     1        0.00000     9        0          0          0 
     27    31   1.22500   2.12176   0.00000   2.45000   2.45000    27   cp1      31   cp1          cc      0    5     1        0.00000     9        0          0          0 
     28    28   0.00000   0.00000   0.00000   0.00000   0.00000    28   cp1      28   cp1          cc      1    0     0        0.00000     0        0         11          7 
     28    31  -1.22500   2.12176   0.00000   2.45000   2.45000    28   cp1      31   cp1          cc      0    5     1        0.00000     9        0          0          0 
     28    32   1.22500   2.12176   0.00000   2.45000   2.45000    28   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     29    32  -2.45000   0.00000   0.00000   2.45000   2.45000    29   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     29    29   0.00000   0.00000   0.00000   0.00000   0.00000    29   cp1      29   cp1          cc      1    0     0        0.00000     0        0         11          7 
     29    30   2.45000   0.00000   0.00000   2.45000   2.45000    29   cp1      30   cp1          cc      0    5     1        0.00000     9        0          0          0 
     30    30   0.00000   0.00000   0.00000   0.00000   0.00000    30   cp1      30   cp1          cc      1    0     0        0.00000     0        0         11          7 
     30    31   2.45000   0.00000   0.00000   2.45000   2.45000    30   cp1      31   cp1          cc      0    5     1        0.00000     9        0          0          0 
     31    31   0.00000   0.00000   0.00000   0.00000   0.00000    31   cp1      31   cp1          cc      1    0     0        0.00000     0        0         11          7 
     31    32   2.45000   0.00000   0.00000   2.45000   2.45000    31   cp1      32   cp1          cc      0    5     1        0.00000     9        0          0          0 
     32    32   0.00000   0.00000   0.00000   0.00000   0.00000    32   cp1      32   cp1          cc      1    0     0        0.00000     0        0         11          7 
